,actual_kwh,actual_temperature,date,time,dow,month
2013-02-14 15:30:00-08:00,93.9,,2/14/2013,15:30:00,3,2
2013-02-14 15:45:00-08:00,98.4,,2/14/2013,15:45:00,3,2
2013-02-14 16:00:00-08:00,94.5,66.9,2/14/2013,16:00:00,3,2
2013-02-14 16:15:00-08:00,95.4,,2/14/2013,16:15:00,3,2
2013-02-14 16:30:00-08:00,90,,2/14/2013,16:30:00,3,2
2013-02-14 16:45:00-08:00,88.8,,2/14/2013,16:45:00,3,2
2013-02-14 17:00:00-08:00,84.9,63,2/14/2013,17:00:00,3,2
2013-02-14 17:15:00-08:00,86.1,,2/14/2013,17:15:00,3,2
2013-02-14 17:30:00-08:00,86.1,,2/14/2013,17:30:00,3,2
2013-02-14 17:45:00-08:00,82.2,,2/14/2013,17:45:00,3,2
2013-02-14 18:00:00-08:00,79.8,57.9,2/14/2013,18:00:00,3,2
2013-02-14 18:15:00-08:00,54.6,,2/14/2013,18:15:00,3,2
2013-02-14 18:30:00-08:00,54.6,,2/14/2013,18:30:00,3,2
2013-02-14 18:45:00-08:00,55.2,,2/14/2013,18:45:00,3,2
2013-02-14 19:00:00-08:00,51.6,55.9,2/14/2013,19:00:00,3,2
2013-02-14 19:15:00-08:00,50.7,,2/14/2013,19:15:00,3,2
2013-02-14 19:30:00-08:00,51,,2/14/2013,19:30:00,3,2
2013-02-14 19:45:00-08:00,47.7,,2/14/2013,19:45:00,3,2
2013-02-14 20:00:00-08:00,48.9,57.9,2/14/2013,20:00:00,3,2
2013-02-14 20:15:00-08:00,49.8,,2/14/2013,20:15:00,3,2
2013-02-14 20:30:00-08:00,47.4,,2/14/2013,20:30:00,3,2
2013-02-14 20:45:00-08:00,45.6,,2/14/2013,20:45:00,3,2
2013-02-14 21:00:00-08:00,48.3,55.9,2/14/2013,21:00:00,3,2
2013-02-14 21:15:00-08:00,46.5,,2/14/2013,21:15:00,3,2
2013-02-14 21:30:00-08:00,45.9,,2/14/2013,21:30:00,3,2
2013-02-14 21:45:00-08:00,49.2,,2/14/2013,21:45:00,3,2
2013-02-14 22:00:00-08:00,48.9,54,2/14/2013,22:00:00,3,2
2013-02-14 22:15:00-08:00,47.4,,2/14/2013,22:15:00,3,2
2013-02-14 22:30:00-08:00,48,,2/14/2013,22:30:00,3,2
2013-02-14 22:45:00-08:00,47.4,,2/14/2013,22:45:00,3,2
2013-02-14 23:00:00-08:00,45.9,53.1,2/14/2013,23:00:00,3,2
2013-02-14 23:15:00-08:00,45.3,,2/14/2013,23:15:00,3,2
2013-02-14 23:30:00-08:00,48.9,,2/14/2013,23:30:00,3,2
2013-02-14 23:45:00-08:00,49.2,,2/14/2013,23:45:00,3,2
2013-02-15 00:00:00-08:00,47.4,51.1,2/15/2013,0:00:00,4,2
2013-02-15 00:15:00-08:00,46.8,,2/15/2013,0:15:00,4,2
2013-02-15 00:30:00-08:00,45.9,,2/15/2013,0:30:00,4,2
2013-02-15 00:45:00-08:00,49.5,,2/15/2013,0:45:00,4,2
2013-02-15 01:00:00-08:00,48.9,52,2/15/2013,1:00:00,4,2
2013-02-15 01:15:00-08:00,47.1,,2/15/2013,1:15:00,4,2
2013-02-15 01:30:00-08:00,45,,2/15/2013,1:30:00,4,2
2013-02-15 01:45:00-08:00,45.6,,2/15/2013,1:45:00,4,2
2013-02-15 02:00:00-08:00,47.4,50,2/15/2013,2:00:00,4,2
2013-02-15 02:15:00-08:00,47.7,,2/15/2013,2:15:00,4,2
2013-02-15 02:30:00-08:00,45,,2/15/2013,2:30:00,4,2
2013-02-15 02:45:00-08:00,42.6,,2/15/2013,2:45:00,4,2
2013-02-15 03:00:00-08:00,44.4,46.9,2/15/2013,3:00:00,4,2
2013-02-15 03:15:00-08:00,44.1,,2/15/2013,3:15:00,4,2
2013-02-15 03:30:00-08:00,43.8,,2/15/2013,3:30:00,4,2
2013-02-15 03:45:00-08:00,44.7,,2/15/2013,3:45:00,4,2
2013-02-15 04:00:00-08:00,40.5,46,2/15/2013,4:00:00,4,2
2013-02-15 04:15:00-08:00,42,,2/15/2013,4:15:00,4,2
2013-02-15 04:30:00-08:00,44.7,,2/15/2013,4:30:00,4,2
2013-02-15 04:45:00-08:00,47.7,,2/15/2013,4:45:00,4,2
2013-02-15 05:00:00-08:00,48.6,48.9,2/15/2013,5:00:00,4,2
2013-02-15 05:15:00-08:00,59.4,,2/15/2013,5:15:00,4,2
2013-02-15 05:30:00-08:00,60,,2/15/2013,5:30:00,4,2
2013-02-15 05:45:00-08:00,59.1,,2/15/2013,5:45:00,4,2
2013-02-15 06:00:00-08:00,60,46.9,2/15/2013,6:00:00,4,2
2013-02-15 06:15:00-08:00,63,,2/15/2013,6:15:00,4,2
2013-02-15 06:30:00-08:00,61.5,,2/15/2013,6:30:00,4,2
2013-02-15 06:45:00-08:00,62.1,,2/15/2013,6:45:00,4,2
2013-02-15 07:00:00-08:00,61.8,48.9,2/15/2013,7:00:00,4,2
2013-02-15 07:15:00-08:00,66,,2/15/2013,7:15:00,4,2
2013-02-15 07:30:00-08:00,64.5,,2/15/2013,7:30:00,4,2
2013-02-15 07:45:00-08:00,64.8,,2/15/2013,7:45:00,4,2
2013-02-15 08:00:00-08:00,67.2,52,2/15/2013,8:00:00,4,2
2013-02-15 08:15:00-08:00,68.7,,2/15/2013,8:15:00,4,2
2013-02-15 08:30:00-08:00,71.4,,2/15/2013,8:30:00,4,2
2013-02-15 08:45:00-08:00,69.6,,2/15/2013,8:45:00,4,2
2013-02-15 09:00:00-08:00,73.8,54,2/15/2013,9:00:00,4,2
2013-02-15 09:15:00-08:00,84,,2/15/2013,9:15:00,4,2
2013-02-15 09:30:00-08:00,88.2,,2/15/2013,9:30:00,4,2
2013-02-15 09:45:00-08:00,87.9,,2/15/2013,9:45:00,4,2
2013-02-15 10:00:00-08:00,89.4,57,2/15/2013,10:00:00,4,2
2013-02-15 10:15:00-08:00,93.6,,2/15/2013,10:15:00,4,2
2013-02-15 10:30:00-08:00,95.4,,2/15/2013,10:30:00,4,2
2013-02-15 10:45:00-08:00,96.6,,2/15/2013,10:45:00,4,2
2013-02-15 11:00:00-08:00,97.2,59,2/15/2013,11:00:00,4,2
2013-02-15 11:15:00-08:00,94.5,,2/15/2013,11:15:00,4,2
2013-02-15 11:30:00-08:00,94.2,,2/15/2013,11:30:00,4,2
2013-02-15 11:45:00-08:00,92.4,,2/15/2013,11:45:00,4,2
2013-02-15 12:00:00-08:00,88.5,59,2/15/2013,12:00:00,4,2
2013-02-15 12:15:00-08:00,88.8,,2/15/2013,12:15:00,4,2
2013-02-15 12:30:00-08:00,89.4,,2/15/2013,12:30:00,4,2
2013-02-15 12:45:00-08:00,90.3,,2/15/2013,12:45:00,4,2
2013-02-15 13:00:00-08:00,90.9,61,2/15/2013,13:00:00,4,2
2013-02-15 13:15:00-08:00,94.5,,2/15/2013,13:15:00,4,2
2013-02-15 13:30:00-08:00,92.1,,2/15/2013,13:30:00,4,2
2013-02-15 13:45:00-08:00,94.2,,2/15/2013,13:45:00,4,2
2013-02-15 14:00:00-08:00,95.7,64,2/15/2013,14:00:00,4,2
2013-02-15 14:15:00-08:00,92.1,,2/15/2013,14:15:00,4,2
2013-02-15 14:30:00-08:00,95.7,,2/15/2013,14:30:00,4,2
2013-02-15 14:45:00-08:00,93.6,,2/15/2013,14:45:00,4,2
2013-02-15 15:00:00-08:00,93.3,66,2/15/2013,15:00:00,4,2
2013-02-15 15:15:00-08:00,93.9,,2/15/2013,15:15:00,4,2
2013-02-15 15:30:00-08:00,94.5,,2/15/2013,15:30:00,4,2
2013-02-15 15:45:00-08:00,94.8,,2/15/2013,15:45:00,4,2
2013-02-15 16:00:00-08:00,95.1,66.9,2/15/2013,16:00:00,4,2
2013-02-15 16:15:00-08:00,95.4,,2/15/2013,16:15:00,4,2
2013-02-15 16:30:00-08:00,95.4,,2/15/2013,16:30:00,4,2
2013-02-15 16:45:00-08:00,93,,2/15/2013,16:45:00,4,2
2013-02-15 17:00:00-08:00,93,63,2/15/2013,17:00:00,4,2
2013-02-15 17:15:00-08:00,89.7,,2/15/2013,17:15:00,4,2
2013-02-15 17:30:00-08:00,90.3,,2/15/2013,17:30:00,4,2
2013-02-15 17:45:00-08:00,84.9,,2/15/2013,17:45:00,4,2
2013-02-15 18:00:00-08:00,80.4,64.9,2/15/2013,18:00:00,4,2
2013-02-15 18:15:00-08:00,57,,2/15/2013,18:15:00,4,2
2013-02-15 18:30:00-08:00,54,,2/15/2013,18:30:00,4,2
2013-02-15 18:45:00-08:00,57.6,,2/15/2013,18:45:00,4,2
2013-02-15 19:00:00-08:00,55.2,64,2/15/2013,19:00:00,4,2
2013-02-15 19:15:00-08:00,51.9,,2/15/2013,19:15:00,4,2
2013-02-15 19:30:00-08:00,49.8,,2/15/2013,19:30:00,4,2
2013-02-15 19:45:00-08:00,49.5,,2/15/2013,19:45:00,4,2
2013-02-15 20:00:00-08:00,48.9,57,2/15/2013,20:00:00,4,2
2013-02-15 20:15:00-08:00,46.5,,2/15/2013,20:15:00,4,2
2013-02-15 20:30:00-08:00,49.5,,2/15/2013,20:30:00,4,2
2013-02-15 20:45:00-08:00,48.6,,2/15/2013,20:45:00,4,2
2013-02-15 21:00:00-08:00,49.8,60.1,2/15/2013,21:00:00,4,2
2013-02-15 21:15:00-08:00,49.2,,2/15/2013,21:15:00,4,2
2013-02-15 21:30:00-08:00,49.8,,2/15/2013,21:30:00,4,2
2013-02-15 21:45:00-08:00,47.4,,2/15/2013,21:45:00,4,2
2013-02-15 22:00:00-08:00,48.6,57.9,2/15/2013,22:00:00,4,2
2013-02-15 22:15:00-08:00,49.5,,2/15/2013,22:15:00,4,2
2013-02-15 22:30:00-08:00,46.5,,2/15/2013,22:30:00,4,2
2013-02-15 22:45:00-08:00,46.8,,2/15/2013,22:45:00,4,2
2013-02-15 23:00:00-08:00,48.3,55.9,2/15/2013,23:00:00,4,2
2013-02-15 23:15:00-08:00,45.9,,2/15/2013,23:15:00,4,2
2013-02-15 23:30:00-08:00,46.2,,2/15/2013,23:30:00,4,2
2013-02-15 23:45:00-08:00,48.9,,2/15/2013,23:45:00,4,2
2013-02-16 00:00:00-08:00,45,53.1,2/16/2013,0:00:00,5,2
2013-02-16 00:15:00-08:00,46.2,,2/16/2013,0:15:00,5,2
2013-02-16 00:30:00-08:00,47.4,,2/16/2013,0:30:00,5,2
2013-02-16 00:45:00-08:00,44.1,,2/16/2013,0:45:00,5,2
2013-02-16 01:00:00-08:00,45.6,53.1,2/16/2013,1:00:00,5,2
2013-02-16 01:15:00-08:00,46.5,,2/16/2013,1:15:00,5,2
2013-02-16 01:30:00-08:00,45.3,,2/16/2013,1:30:00,5,2
2013-02-16 01:45:00-08:00,46.2,,2/16/2013,1:45:00,5,2
2013-02-16 02:00:00-08:00,47.4,52,2/16/2013,2:00:00,5,2
2013-02-16 02:15:00-08:00,45,,2/16/2013,2:15:00,5,2
2013-02-16 02:30:00-08:00,42.9,,2/16/2013,2:30:00,5,2
2013-02-16 02:45:00-08:00,44.7,,2/16/2013,2:45:00,5,2
2013-02-16 03:00:00-08:00,43.8,53.6,2/16/2013,3:00:00,5,2
2013-02-16 03:15:00-08:00,41.7,,2/16/2013,3:15:00,5,2
2013-02-16 03:30:00-08:00,44.1,,2/16/2013,3:30:00,5,2
2013-02-16 03:45:00-08:00,44.7,,2/16/2013,3:45:00,5,2
2013-02-16 04:00:00-08:00,42.6,48.9,2/16/2013,4:00:00,5,2
2013-02-16 04:15:00-08:00,41.7,,2/16/2013,4:15:00,5,2
2013-02-16 04:30:00-08:00,44.4,,2/16/2013,4:30:00,5,2
2013-02-16 04:45:00-08:00,45,,2/16/2013,4:45:00,5,2
2013-02-16 05:00:00-08:00,42,48,2/16/2013,5:00:00,5,2
2013-02-16 05:15:00-08:00,43.5,,2/16/2013,5:15:00,5,2
2013-02-16 05:30:00-08:00,44.1,,2/16/2013,5:30:00,5,2
2013-02-16 05:45:00-08:00,40.2,,2/16/2013,5:45:00,5,2
2013-02-16 06:00:00-08:00,45,48.9,2/16/2013,6:00:00,5,2
2013-02-16 06:15:00-08:00,43.2,,2/16/2013,6:15:00,5,2
2013-02-16 06:30:00-08:00,42.3,,2/16/2013,6:30:00,5,2
2013-02-16 06:45:00-08:00,42.9,,2/16/2013,6:45:00,5,2
2013-02-16 07:00:00-08:00,40.5,50,2/16/2013,7:00:00,5,2
2013-02-16 07:15:00-08:00,37.8,,2/16/2013,7:15:00,5,2
2013-02-16 07:30:00-08:00,40.2,,2/16/2013,7:30:00,5,2
2013-02-16 07:45:00-08:00,40.2,,2/16/2013,7:45:00,5,2
2013-02-16 08:00:00-08:00,38.4,53.1,2/16/2013,8:00:00,5,2
2013-02-16 08:15:00-08:00,40.8,,2/16/2013,8:15:00,5,2
2013-02-16 08:30:00-08:00,39.9,,2/16/2013,8:30:00,5,2
2013-02-16 08:45:00-08:00,39.9,,2/16/2013,8:45:00,5,2
2013-02-16 09:00:00-08:00,41.7,54,2/16/2013,9:00:00,5,2
2013-02-16 09:15:00-08:00,43.5,,2/16/2013,9:15:00,5,2
2013-02-16 09:30:00-08:00,40.8,,2/16/2013,9:30:00,5,2
2013-02-16 09:45:00-08:00,43.5,,2/16/2013,9:45:00,5,2
2013-02-16 10:00:00-08:00,42,54,2/16/2013,10:00:00,5,2
2013-02-16 10:15:00-08:00,39.3,,2/16/2013,10:15:00,5,2
2013-02-16 10:30:00-08:00,43.2,,2/16/2013,10:30:00,5,2
2013-02-16 10:45:00-08:00,42.3,,2/16/2013,10:45:00,5,2
2013-02-16 11:00:00-08:00,39.6,55.9,2/16/2013,11:00:00,5,2
2013-02-16 11:15:00-08:00,46.5,,2/16/2013,11:15:00,5,2
2013-02-16 11:30:00-08:00,42.6,,2/16/2013,11:30:00,5,2
2013-02-16 11:45:00-08:00,42.9,,2/16/2013,11:45:00,5,2
2013-02-16 12:00:00-08:00,41.4,57.9,2/16/2013,12:00:00,5,2
2013-02-16 12:15:00-08:00,41.1,,2/16/2013,12:15:00,5,2
2013-02-16 12:30:00-08:00,44.7,,2/16/2013,12:30:00,5,2
2013-02-16 12:45:00-08:00,41.4,,2/16/2013,12:45:00,5,2
2013-02-16 13:00:00-08:00,43.5,59,2/16/2013,13:00:00,5,2
2013-02-16 13:15:00-08:00,40.2,,2/16/2013,13:15:00,5,2
2013-02-16 13:30:00-08:00,41.1,,2/16/2013,13:30:00,5,2
2013-02-16 13:45:00-08:00,41.7,,2/16/2013,13:45:00,5,2
2013-02-16 14:00:00-08:00,40.8,60.1,2/16/2013,14:00:00,5,2
2013-02-16 14:15:00-08:00,41.4,,2/16/2013,14:15:00,5,2
2013-02-16 14:30:00-08:00,42.3,,2/16/2013,14:30:00,5,2
2013-02-16 14:45:00-08:00,41.4,,2/16/2013,14:45:00,5,2
2013-02-16 15:00:00-08:00,42.9,66,2/16/2013,15:00:00,5,2
2013-02-16 15:15:00-08:00,40.5,,2/16/2013,15:15:00,5,2
2013-02-16 15:30:00-08:00,41.7,,2/16/2013,15:30:00,5,2
2013-02-16 15:45:00-08:00,42.3,,2/16/2013,15:45:00,5,2
2013-02-16 16:00:00-08:00,41.4,64,2/16/2013,16:00:00,5,2
2013-02-16 16:15:00-08:00,41.4,,2/16/2013,16:15:00,5,2
2013-02-16 16:30:00-08:00,42.9,,2/16/2013,16:30:00,5,2
2013-02-16 16:45:00-08:00,40.2,,2/16/2013,16:45:00,5,2
2013-02-16 17:00:00-08:00,40.5,59,2/16/2013,17:00:00,5,2
2013-02-16 17:15:00-08:00,42.9,,2/16/2013,17:15:00,5,2
2013-02-16 17:30:00-08:00,43.5,,2/16/2013,17:30:00,5,2
2013-02-16 17:45:00-08:00,44.4,,2/16/2013,17:45:00,5,2
2013-02-16 18:00:00-08:00,45.9,53.1,2/16/2013,18:00:00,5,2
2013-02-16 18:15:00-08:00,43.2,,2/16/2013,18:15:00,5,2
2013-02-16 18:30:00-08:00,43.8,,2/16/2013,18:30:00,5,2
2013-02-16 18:45:00-08:00,45,,2/16/2013,18:45:00,5,2
2013-02-16 19:00:00-08:00,43.5,51.1,2/16/2013,19:00:00,5,2
2013-02-16 19:15:00-08:00,45.9,,2/16/2013,19:15:00,5,2
2013-02-16 19:30:00-08:00,43.2,,2/16/2013,19:30:00,5,2
2013-02-16 19:45:00-08:00,43.8,,2/16/2013,19:45:00,5,2
2013-02-16 20:00:00-08:00,46.2,51.1,2/16/2013,20:00:00,5,2
2013-02-16 20:15:00-08:00,42.6,,2/16/2013,20:15:00,5,2
2013-02-16 20:30:00-08:00,44.1,,2/16/2013,20:30:00,5,2
2013-02-16 20:45:00-08:00,46.5,,2/16/2013,20:45:00,5,2
2013-02-16 21:00:00-08:00,42.9,50,2/16/2013,21:00:00,5,2
2013-02-16 21:15:00-08:00,44.4,,2/16/2013,21:15:00,5,2
2013-02-16 21:30:00-08:00,44.7,,2/16/2013,21:30:00,5,2
2013-02-16 21:45:00-08:00,43.2,,2/16/2013,21:45:00,5,2
2013-02-16 22:00:00-08:00,45.3,50,2/16/2013,22:00:00,5,2
2013-02-16 22:15:00-08:00,43.8,,2/16/2013,22:15:00,5,2
2013-02-16 22:30:00-08:00,41.7,,2/16/2013,22:30:00,5,2
2013-02-16 22:45:00-08:00,44.7,,2/16/2013,22:45:00,5,2
2013-02-16 23:00:00-08:00,43.8,48.9,2/16/2013,23:00:00,5,2
2013-02-16 23:15:00-08:00,42.3,,2/16/2013,23:15:00,5,2
2013-02-16 23:30:00-08:00,45.9,,2/16/2013,23:30:00,5,2
2013-02-16 23:45:00-08:00,41.7,,2/16/2013,23:45:00,5,2
2013-02-17 00:00:00-08:00,44.7,50,2/17/2013,0:00:00,6,2
2013-02-17 00:15:00-08:00,44.7,,2/17/2013,0:15:00,6,2
2013-02-17 00:30:00-08:00,42,,2/17/2013,0:30:00,6,2
2013-02-17 00:45:00-08:00,43.2,,2/17/2013,0:45:00,6,2
2013-02-17 01:00:00-08:00,45.3,48.9,2/17/2013,1:00:00,6,2
2013-02-17 01:15:00-08:00,42.6,,2/17/2013,1:15:00,6,2
2013-02-17 01:30:00-08:00,43.8,48.2,2/17/2013,1:30:00,6,2
2013-02-17 01:45:00-08:00,47.4,,2/17/2013,1:45:00,6,2
2013-02-17 02:00:00-08:00,44.1,48.9,2/17/2013,2:00:00,6,2
2013-02-17 02:15:00-08:00,42,,2/17/2013,2:15:00,6,2
2013-02-17 02:30:00-08:00,44.4,,2/17/2013,2:30:00,6,2
2013-02-17 02:45:00-08:00,43.2,,2/17/2013,2:45:00,6,2
2013-02-17 03:00:00-08:00,41.4,48.9,2/17/2013,3:00:00,6,2
2013-02-17 03:15:00-08:00,43.2,,2/17/2013,3:15:00,6,2
2013-02-17 03:30:00-08:00,45,,2/17/2013,3:30:00,6,2
2013-02-17 03:45:00-08:00,41.7,,2/17/2013,3:45:00,6,2
2013-02-17 04:00:00-08:00,41.1,48.9,2/17/2013,4:00:00,6,2
2013-02-17 04:15:00-08:00,45,,2/17/2013,4:15:00,6,2
2013-02-17 04:30:00-08:00,43.5,,2/17/2013,4:30:00,6,2
2013-02-17 04:45:00-08:00,42,,2/17/2013,4:45:00,6,2
2013-02-17 05:00:00-08:00,42.3,48.9,2/17/2013,5:00:00,6,2
2013-02-17 05:15:00-08:00,44.1,,2/17/2013,5:15:00,6,2
2013-02-17 05:30:00-08:00,44.4,,2/17/2013,5:30:00,6,2
2013-02-17 05:45:00-08:00,41.1,,2/17/2013,5:45:00,6,2
2013-02-17 06:00:00-08:00,42.6,48.9,2/17/2013,6:00:00,6,2
2013-02-17 06:15:00-08:00,45,,2/17/2013,6:15:00,6,2
2013-02-17 06:30:00-08:00,44.1,,2/17/2013,6:30:00,6,2
2013-02-17 06:45:00-08:00,41.7,,2/17/2013,6:45:00,6,2
2013-02-17 07:00:00-08:00,39.6,48,2/17/2013,7:00:00,6,2
2013-02-17 07:15:00-08:00,41.1,,2/17/2013,7:15:00,6,2
2013-02-17 07:30:00-08:00,38.7,,2/17/2013,7:30:00,6,2
2013-02-17 07:45:00-08:00,38.4,,2/17/2013,7:45:00,6,2
2013-02-17 08:00:00-08:00,39.9,48.9,2/17/2013,8:00:00,6,2
2013-02-17 08:15:00-08:00,40.5,,2/17/2013,8:15:00,6,2
2013-02-17 08:30:00-08:00,38.7,,2/17/2013,8:30:00,6,2
2013-02-17 08:45:00-08:00,39.3,,2/17/2013,8:45:00,6,2
2013-02-17 09:00:00-08:00,41.7,51.1,2/17/2013,9:00:00,6,2
2013-02-17 09:15:00-08:00,42.6,,2/17/2013,9:15:00,6,2
2013-02-17 09:30:00-08:00,37.8,,2/17/2013,9:30:00,6,2
2013-02-17 09:45:00-08:00,39.9,,2/17/2013,9:45:00,6,2
2013-02-17 10:00:00-08:00,40.5,53.1,2/17/2013,10:00:00,6,2
2013-02-17 10:15:00-08:00,40.8,,2/17/2013,10:15:00,6,2
2013-02-17 10:30:00-08:00,38.7,,2/17/2013,10:30:00,6,2
2013-02-17 10:45:00-08:00,40.8,,2/17/2013,10:45:00,6,2
2013-02-17 11:00:00-08:00,40.8,53.1,2/17/2013,11:00:00,6,2
2013-02-17 11:15:00-08:00,39.3,,2/17/2013,11:15:00,6,2
2013-02-17 11:30:00-08:00,42,,2/17/2013,11:30:00,6,2
2013-02-17 11:45:00-08:00,43.5,,2/17/2013,11:45:00,6,2
2013-02-17 12:00:00-08:00,38.7,54,2/17/2013,12:00:00,6,2
2013-02-17 12:15:00-08:00,41.7,,2/17/2013,12:15:00,6,2
2013-02-17 12:30:00-08:00,42.9,,2/17/2013,12:30:00,6,2
2013-02-17 12:45:00-08:00,41.1,,2/17/2013,12:45:00,6,2
2013-02-17 13:00:00-08:00,40.8,55.9,2/17/2013,13:00:00,6,2
2013-02-17 13:15:00-08:00,42.3,,2/17/2013,13:15:00,6,2
2013-02-17 13:30:00-08:00,39.9,,2/17/2013,13:30:00,6,2
2013-02-17 13:45:00-08:00,40.8,,2/17/2013,13:45:00,6,2
2013-02-17 14:00:00-08:00,41.7,57.9,2/17/2013,14:00:00,6,2
2013-02-17 14:15:00-08:00,39.9,,2/17/2013,14:15:00,6,2
2013-02-17 14:30:00-08:00,42.3,,2/17/2013,14:30:00,6,2
2013-02-17 14:45:00-08:00,41.4,,2/17/2013,14:45:00,6,2
2013-02-17 15:00:00-08:00,40.2,57,2/17/2013,15:00:00,6,2
2013-02-17 15:15:00-08:00,45.3,,2/17/2013,15:15:00,6,2
2013-02-17 15:30:00-08:00,41.4,,2/17/2013,15:30:00,6,2
2013-02-17 15:45:00-08:00,40.8,,2/17/2013,15:45:00,6,2
2013-02-17 16:00:00-08:00,42.9,55,2/17/2013,16:00:00,6,2
2013-02-17 16:15:00-08:00,40.8,,2/17/2013,16:15:00,6,2
2013-02-17 16:30:00-08:00,39.9,,2/17/2013,16:30:00,6,2
2013-02-17 16:45:00-08:00,42,,2/17/2013,16:45:00,6,2
2013-02-17 17:00:00-08:00,38.7,53.1,2/17/2013,17:00:00,6,2
2013-02-17 17:15:00-08:00,41.4,,2/17/2013,17:15:00,6,2
2013-02-17 17:30:00-08:00,44.1,,2/17/2013,17:30:00,6,2
2013-02-17 17:45:00-08:00,43.8,,2/17/2013,17:45:00,6,2
2013-02-17 18:00:00-08:00,44.7,51.1,2/17/2013,18:00:00,6,2
2013-02-17 18:15:00-08:00,41.4,,2/17/2013,18:15:00,6,2
2013-02-17 18:30:00-08:00,45,,2/17/2013,18:30:00,6,2
2013-02-17 18:45:00-08:00,43.8,,2/17/2013,18:45:00,6,2
2013-02-17 19:00:00-08:00,42,50,2/17/2013,19:00:00,6,2
2013-02-17 19:15:00-08:00,44.1,,2/17/2013,19:15:00,6,2
2013-02-17 19:30:00-08:00,44.1,,2/17/2013,19:30:00,6,2
2013-02-17 19:45:00-08:00,41.4,,2/17/2013,19:45:00,6,2
2013-02-17 20:00:00-08:00,45.3,50,2/17/2013,20:00:00,6,2
2013-02-17 20:15:00-08:00,44.4,,2/17/2013,20:15:00,6,2
2013-02-17 20:30:00-08:00,41.4,,2/17/2013,20:30:00,6,2
2013-02-17 20:45:00-08:00,44.1,,2/17/2013,20:45:00,6,2
2013-02-17 21:00:00-08:00,43.8,48.9,2/17/2013,21:00:00,6,2
2013-02-17 21:15:00-08:00,41.7,,2/17/2013,21:15:00,6,2
2013-02-17 21:30:00-08:00,43.8,,2/17/2013,21:30:00,6,2
2013-02-17 21:45:00-08:00,43.8,,2/17/2013,21:45:00,6,2
2013-02-17 22:00:00-08:00,42.3,48.9,2/17/2013,22:00:00,6,2
2013-02-17 22:15:00-08:00,44.1,,2/17/2013,22:15:00,6,2
2013-02-17 22:30:00-08:00,43.2,,2/17/2013,22:30:00,6,2
2013-02-17 22:45:00-08:00,42,,2/17/2013,22:45:00,6,2
2013-02-17 23:00:00-08:00,44.7,48,2/17/2013,23:00:00,6,2
2013-02-17 23:15:00-08:00,40.2,,2/17/2013,23:15:00,6,2
2013-02-17 23:30:00-08:00,43.5,,2/17/2013,23:30:00,6,2
2013-02-17 23:45:00-08:00,44.4,,2/17/2013,23:45:00,6,2
2013-02-18 00:00:00-08:00,42,48.9,2/18/2013,0:00:00,0,2
2013-02-18 00:15:00-08:00,42.6,,2/18/2013,0:15:00,0,2
2013-02-18 00:30:00-08:00,44.1,,2/18/2013,0:30:00,0,2
2013-02-18 00:45:00-08:00,42.3,,2/18/2013,0:45:00,0,2
2013-02-18 01:00:00-08:00,41.7,48,2/18/2013,1:00:00,0,2
2013-02-18 01:15:00-08:00,44.7,,2/18/2013,1:15:00,0,2
2013-02-18 01:30:00-08:00,42.9,,2/18/2013,1:30:00,0,2
2013-02-18 01:45:00-08:00,41.4,,2/18/2013,1:45:00,0,2
2013-02-18 02:00:00-08:00,43.5,46.65,2/18/2013,2:00:00,0,2
2013-02-18 02:15:00-08:00,45.3,,2/18/2013,2:15:00,0,2
2013-02-18 02:30:00-08:00,42.6,,2/18/2013,2:30:00,0,2
2013-02-18 02:45:00-08:00,42,,2/18/2013,2:45:00,0,2
2013-02-18 03:00:00-08:00,44.7,46.9,2/18/2013,3:00:00,0,2
2013-02-18 03:15:00-08:00,44.4,,2/18/2013,3:15:00,0,2
2013-02-18 03:30:00-08:00,41.4,,2/18/2013,3:30:00,0,2
2013-02-18 03:45:00-08:00,42.9,,2/18/2013,3:45:00,0,2
2013-02-18 04:00:00-08:00,44.7,46,2/18/2013,4:00:00,0,2
2013-02-18 04:15:00-08:00,56.1,,2/18/2013,4:15:00,0,2
2013-02-18 04:30:00-08:00,56.7,,2/18/2013,4:30:00,0,2
2013-02-18 04:45:00-08:00,56.4,,2/18/2013,4:45:00,0,2
2013-02-18 05:00:00-08:00,56.1,46.9,2/18/2013,5:00:00,0,2
2013-02-18 05:15:00-08:00,55.2,,2/18/2013,5:15:00,0,2
2013-02-18 05:30:00-08:00,56.4,,2/18/2013,5:30:00,0,2
2013-02-18 05:45:00-08:00,57,,2/18/2013,5:45:00,0,2
2013-02-18 06:00:00-08:00,53.7,46.9,2/18/2013,6:00:00,0,2
2013-02-18 06:15:00-08:00,58.2,,2/18/2013,6:15:00,0,2
2013-02-18 06:30:00-08:00,59.7,48.2,2/18/2013,6:30:00,0,2
2013-02-18 06:45:00-08:00,56.1,,2/18/2013,6:45:00,0,2
2013-02-18 07:00:00-08:00,54.3,46.9,2/18/2013,7:00:00,0,2
2013-02-18 07:15:00-08:00,59.4,,2/18/2013,7:15:00,0,2
2013-02-18 07:30:00-08:00,58.8,48.2,2/18/2013,7:30:00,0,2
2013-02-18 07:45:00-08:00,59.1,,2/18/2013,7:45:00,0,2
2013-02-18 08:00:00-08:00,60.6,48,2/18/2013,8:00:00,0,2
